,show_type,title,ori_country,genre,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,Year,Month
3452,Movie,#Alive,South Korea,Horror,False,6.2,86.0,LKA,https://flixpatrol.com/title/alive-2020,ASI,2020,9
3453,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,LKA,https://flixpatrol.com/title/lucifer,ASI,2016,1
3454,Movie,Santana,South Africa,Action,False,3.9,0.0,LKA,https://flixpatrol.com/title/santana,ASI,2020,8
3456,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,LKA,https://flixpatrol.com/title/the-sleepover,ASI,2020,8
3458,Movie,Bad Boys for Life,USA,Action,False,7.4,77.0,KOR,https://flixpatrol.com/title/bad-boys-for-life,ASI,2020,1
3459,TV Show,Stranger,South Korea,Crime,False,8.6,0.0,KOR,https://flixpatrol.com/title/stranger-2017,ASI,2017,6
3460,Movie,365 Days,Poland,Romance,False,3.5,0.0,KOR,https://flixpatrol.com/title/365-days,ASI,2020,6
3464,Movie,Hitman: Agent Jun,South Korea,Unknown,False,0.0,0.0,KOR,https://flixpatrol.com/title/hitman-agent-jun,ASI,2020,1
3466,Movie,Man of Men,South Korea,Unknown,False,0.0,0.0,KOR,https://flixpatrol.com/title/man-of-men,ASI,2019,10
3467,TV Show,It's Okay to Not Be Okay,South Korea,Drama,True,9.0,0.0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI,2020,6
3470,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,KOR,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
3472,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,KOR,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
3476,Movie,Safe House,USA,Thriller,False,6.8,53.0,KOR,https://flixpatrol.com/title/safe-house,ASI,2012,2
3478,Movie,Jumanji: The Next Level,USA,Adventure,False,7.0,67.0,KOR,https://flixpatrol.com/title/jumanji-the-next-level,ASI,2019,12
3480,Movie,Central Intelligence,USA,Action,False,6.4,69.0,KOR,https://flixpatrol.com/title/central-intelligence,ASI,2016,6
3483,TV Show,Hospital Playlist,South Korea,Drama,True,8.4,0.0,KOR,https://flixpatrol.com/title/hospital-playlist,ASI,2020,3
3484,Movie,Honest Candidate,South Korea,Unknown,False,0.0,0.0,KOR,https://flixpatrol.com/title/honest-candidate,ASI,2020,2
3490,Movie,Extraction,USA,Action,True,7.0,68.0,KOR,https://flixpatrol.com/title/extraction-2020,ASI,2020,4
3496,Movie,Time to Hunt,South Korea,Science Fiction,True,6.3,67.0,KOR,https://flixpatrol.com/title/time-to-hunt,ASI,2020,4
3498,Movie,Code 8,Canada,Science Fiction,False,6.1,79.0,KOR,https://flixpatrol.com/title/code-8,ASI,2019,12
3502,Movie,Howls Moving Castle,Japan,Animated,False,8.2,0.0,KOR,https://flixpatrol.com/title/howls-moving-castle,ASI,2004,11
3504,Movie,Mr. Zoo: The Missing VIP,South Korea,Unknown,False,5.7,0.0,KOR,https://flixpatrol.com/title/mr-zoo-the-missing-vip,ASI,2020,1
3506,Movie,A Simple Favor,USA,Crime,False,7.1,86.0,MYS,https://flixpatrol.com/title/a-simple-favor,ASI,2018,9
3507,TV Show,The World of the Married,South Korea,Unknown,False,0.0,0.0,MYS,https://flixpatrol.com/title/the-world-of-the-married,ASI,2020,3
3508,Movie,KL Gangster 2,Malaysia,Unknown,False,0.0,0.0,MYS,https://flixpatrol.com/title/kl-gangster-2,ASI,2013,10
3510,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,MYS,https://flixpatrol.com/title/the-sleepover,ASI,2020,8
3511,TV Show,It's Okay to Not Be Okay,South Korea,Drama,True,9.0,0.0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI,2020,6
3512,Movie,Project Power,USA,Action,True,6.1,63.0,MYS,https://flixpatrol.com/title/project-power,ASI,2020,8
3514,Movie,Ocean's 8,USA,Crime,False,6.2,0.0,MYS,https://flixpatrol.com/title/oceans-8,ASI,2018,6
3516,Movie,Skyscraper,USA,Action,False,6.1,48.0,MYS,https://flixpatrol.com/title/skyscraper,ASI,2018,7
3518,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,MYS,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
3520,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,MYS,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
3524,Movie,Truth or Dare,USA,Horror,False,4.4,14.0,MYS,https://flixpatrol.com/title/truth-or-dare-2018,ASI,2018,4
3526,Movie,365 Days,Poland,Romance,False,3.5,0.0,MYS,https://flixpatrol.com/title/365-days,ASI,2020,6
3528,Movie,Jurassic World: Fallen Kingdom,USA,Science Fiction,False,6.7,47.0,MYS,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,ASI,2018,6
3530,Movie,Sniper: Ultimate Kill,USA,Action,False,5.6,0.0,MYS,https://flixpatrol.com/title/sniper-ultimate-kill,ASI,2017,10
3531,TV Show,The King: Eternal Monarch,South Korea,Fantasy,True,8.7,0.0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,ASI,2020,4
3534,Movie,The Last Days of American Crime,USA,Science Fiction,True,4.0,0.0,MYS,https://flixpatrol.com/title/the-last-days-of-american-crime,ASI,2020,6
3536,Movie,X-Men: Apocalypse,USA,Superhero,False,7.2,48.0,MYS,https://flixpatrol.com/title/x-men-apocalypse,ASI,2016,5
3538,Movie,Rampage,USA,Adventure,False,6.6,51.0,MYS,https://flixpatrol.com/title/rampage,ASI,2018,4
3540,Movie,The Angry Birds Movie 2,USA,Animated,False,6.5,73.0,MYS,https://flixpatrol.com/title/the-angry-birds-movie-2,ASI,2019,8
3544,Movie,Extraction,USA,Action,True,7.0,68.0,MYS,https://flixpatrol.com/title/extraction-2020,ASI,2020,4
3547,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,MYS,https://flixpatrol.com/title/too-hot-to-handle,ASI,2020,4
3548,Movie,#Alive,South Korea,Horror,False,6.2,86.0,JOR,https://flixpatrol.com/title/alive-2020,ASI,2020,9
3549,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,JOR,https://flixpatrol.com/title/lucifer,ASI,2016,1
3550,Movie,Skyscraper,USA,Action,False,6.1,48.0,JOR,https://flixpatrol.com/title/skyscraper,ASI,2018,7
3552,Movie,Santana,South Africa,Action,False,3.9,0.0,JOR,https://flixpatrol.com/title/scarecrow-2019,ASI,2020,8
3554,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,POL,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
3555,TV Show,Away,USA,Science Fiction,True,7.1,73.0,POL,https://flixpatrol.com/title/away-2020,EUR,2020,9
3556,Movie,Politics,Unknown,Unknown,False,0.0,0.0,POL,https://flixpatrol.com/title/politics,EUR,1900,1
3557,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,POL,https://flixpatrol.com/title/lucifer,EUR,2016,1
3560,Movie,Project Power,USA,Action,True,6.1,63.0,POL,https://flixpatrol.com/title/project-power,EUR,2020,8
3561,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,POL,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
3562,Movie,Work It,USA,Comedy,True,6.1,0.0,POL,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
3564,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,POL,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
3567,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,POL,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
3568,Movie,Zenek,Unknown,Unknown,False,0.0,0.0,POL,https://flixpatrol.com/title/zenek,EUR,2020,2
3570,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,POL,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
3572,Movie,Pitbull. Last Dog,Unknown,Unknown,False,0.0,0.0,POL,https://flixpatrol.com/title/pitbull-last-dog,EUR,2018,3
3573,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,POL,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
3574,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,True,7.8,63.0,POL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
3575,TV Show,Dark,Germany,Mystery,True,8.7,94.0,POL,https://flixpatrol.com/title/dark-2017,EUR,2017,12
3576,Movie,Playing Hard,Poland,Drama,False,6.4,0.0,POL,https://flixpatrol.com/title/playing-hard-2019,EUR,2019,1
3577,TV Show,The Woods,USA,Crime,True,6.5,0.0,POL,https://flixpatrol.com/title/the-woods-2020,EUR,2020,6
3580,Movie,Jak zostałem gangsterem. Historia prawdziwa,Poland,Unknown,False,0.0,0.0,POL,https://flixpatrol.com/title/jak-zostalem-gangsterem-historia-prawdziwa,EUR,2020,1
3581,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,POL,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
3583,TV Show,Space Force,USA,Comedy,True,7.0,41.0,POL,https://flixpatrol.com/title/space-force,EUR,2020,5
3584,Movie,Harry Potter and the Chamber of Secrets,United Kingdom,Fantasy,False,7.4,82.0,POL,https://flixpatrol.com/title/harry-potter-and-the-chamber-of-secrets,EUR,2002,11
3585,TV Show,Dynasty,USA,Drama,True,5.9,80.0,POL,https://flixpatrol.com/title/dynasty-2017,EUR,2017,10
3586,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,False,7.5,0.0,POL,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR,2001,11
3587,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,POL,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
3588,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,POL,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
3590,Movie,Rich in Love,Brazil,Comedy,True,5.8,0.0,POL,https://flixpatrol.com/title/rich-in-love,EUR,2020,4
3591,TV Show,Into the Night,Belgium,Science Fiction,True,7.2,76.0,POL,https://flixpatrol.com/title/into-the-night-2020,EUR,2020,5
3592,Movie,Extraction,USA,Action,True,7.0,68.0,POL,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
3593,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,POL,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
3594,Movie,Skyscraper,USA,Action,False,6.1,48.0,POL,https://flixpatrol.com/title/skyscraper,EUR,2018,7
3595,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,POL,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
3597,TV Show,Money Heist,Spain,Action,True,8.4,93.0,POL,https://flixpatrol.com/title/money-heist,EUR,2017,5
3598,Movie,365 Days,Poland,Romance,False,3.5,0.0,POL,https://flixpatrol.com/title/365-days,EUR,2020,6
3601,TV Show,Toy Boy,Spain,Crime,True,6.5,0.0,POL,https://flixpatrol.com/title/toy-boy-2019,EUR,2019,9
3602,Movie,Nobody Sleeps In The Woods Tonight,Poland,Horror,False,0.0,0.0,POL,https://flixpatrol.com/title/nobody-sleeps-in-the-woods-tonight,EUR,2020,3
3606,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,ECU,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
3607,TV Show,Her Mother's Killer,Colombia,Unknown,False,0.0,0.0,ECU,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
3609,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,ECU,https://flixpatrol.com/title/cobra-kai,AME,2018,5
3610,Movie,Escape Plan,USA,Action,False,6.8,49.0,ECU,https://flixpatrol.com/title/escape-plan,AME,2013,11
3611,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,ECU,https://flixpatrol.com/title/lucifer,AME,2016,1
3612,Movie,Project Power,USA,Action,True,6.1,63.0,ECU,https://flixpatrol.com/title/project-power,AME,2020,8
3613,TV Show,All For Love,Colombia,Drama,True,6.8,0.0,ECU,https://flixpatrol.com/title/all-for-love-2020,AME,2020,1
3614,Movie,Wonder,USA,Drama,False,8.0,93.0,ECU,https://flixpatrol.com/title/wonder,AME,2017,11
3615,TV Show,The Seven Deadly Sins,Japan,Animation,True,8.2,0.0,ECU,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
3617,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,ECU,https://flixpatrol.com/title/locked-up,AME,2015,4
3618,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,ECU,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
3619,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,ECU,https://flixpatrol.com/title/dark-desire,AME,2020,7
3620,Movie,Spider-Man: Homecoming,USA,Superhero,False,7.5,92.0,ECU,https://flixpatrol.com/title/spider-man-homecoming,AME,2017,7
3622,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,ECU,https://flixpatrol.com/title/the-old-guard,AME,2020,7
3624,Movie,American Assassin,USA,Action,False,7.0,35.0,ECU,https://flixpatrol.com/title/american-assassin,AME,2017,9
3626,Movie,Baby Driver,USA,Action,False,7.8,92.0,ECU,https://flixpatrol.com/title/baby-driver,AME,2017,6
3628,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,ECU,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
3629,TV Show,Floor is Lava,USA,Reality-Show,True,5.1,83.0,ECU,https://flixpatrol.com/title/floor-is-lava,AME,2020,6
3630,Movie,365 Days,Poland,Romance,False,3.5,0.0,ECU,https://flixpatrol.com/title/365-days,AME,2020,6
3631,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,False,8.6,0.0,ECU,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,AME,2012,5
3633,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,ECU,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
3634,Movie,Grown Ups,USA,Comedy,False,6.0,10.0,ECU,https://flixpatrol.com/title/grown-ups,AME,2010,6
3635,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,ECU,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
3636,Movie,Mercury Rising,USA,Action,False,6.1,17.0,ECU,https://flixpatrol.com/title/mercury-rising,AME,1998,4
3637,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,ECU,https://flixpatrol.com/title/control-z,AME,2020,5
3638,Movie,Going in Style,USA,Comedy,False,6.8,49.0,ECU,https://flixpatrol.com/title/going-in-style,AME,2017,4
3639,TV Show,The 100,USA,Science Fiction,True,7.8,92.0,ECU,https://flixpatrol.com/title/the-100,AME,2014,3
3640,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,ECU,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
3642,Movie,Space Jam,USA,Comedy,False,6.3,38.0,ECU,https://flixpatrol.com/title/space-jam,AME,1996,11
3644,Movie,Extraction,USA,Action,True,7.0,68.0,ECU,https://flixpatrol.com/title/extraction-2020,AME,2020,4
3645,Documentary TV,Matchday: Inside FC Barcelona,Spain,Unknown,False,8.6,0.0,ECU,https://flixpatrol.com/title/matchday-inside-fc-barcelona,AME,2019,11
3646,Movie,Focus,USA,Crime,False,6.6,56.0,ECU,https://flixpatrol.com/title/focus,AME,2015,2
3647,TV Show,The House of Flowers,Mexico,Drama,True,8.0,0.0,ECU,https://flixpatrol.com/title/the-house-of-flowers,AME,2018,8
3648,Movie,Love. Wedding. Repeat,Italy,Comedy,True,5.5,34.0,ECU,https://flixpatrol.com/title/love-wedding-repeat,AME,2020,4
3649,TV Show,La Piloto,Colombia,Unknown,False,6.2,0.0,ECU,https://flixpatrol.com/title/la-piloto,AME,2017,3
3650,Movie,Journey 2: The Mysterious Island,USA,Adventure,False,5.8,43.0,ECU,https://flixpatrol.com/title/journey-2-the-mysterious-island,AME,2012,2
3651,TV Show,Money Heist,Spain,Action,True,8.4,93.0,ECU,https://flixpatrol.com/title/money-heist,AME,2017,5
3652,Movie,Miracle in Cell No. 7,Turkey,Drama,False,8.3,0.0,ECU,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
3653,TV Show,Toy Boy,Spain,Crime,True,6.5,0.0,ECU,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
3656,Movie,Jack Reacher,USA,Thriller,False,7.0,62.0,TWN,https://flixpatrol.com/title/jack-reacher,ASI,2012,12
3657,TV Show,It's Okay to Not Be Okay,South Korea,Drama,True,9.0,0.0,TWN,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI,2020,6
3658,Movie,Project Power,USA,Action,True,6.1,63.0,TWN,https://flixpatrol.com/title/project-power,ASI,2020,8
3664,Movie,Ocean's 8,USA,Crime,False,6.2,0.0,TWN,https://flixpatrol.com/title/oceans-8,ASI,2018,6
3666,Movie,Skyscraper,USA,Action,False,6.1,48.0,TWN,https://flixpatrol.com/title/skyscraper,ASI,2018,7
3668,Movie,Bad Boys for Life,USA,Action,False,7.4,77.0,TWN,https://flixpatrol.com/title/bad-boys-for-life,ASI,2020,1
3670,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,TWN,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
3674,Movie,365 Days,Poland,Romance,False,3.5,0.0,TWN,https://flixpatrol.com/title/365-days,ASI,2020,6
3676,Movie,The Bridge Curse,Taiwan,Horror,False,0.0,0.0,TWN,https://flixpatrol.com/title/the-bridge-curse,ASI,2020,2
3678,Movie,Jurassic World: Fallen Kingdom,USA,Science Fiction,False,6.7,47.0,TWN,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,ASI,2018,6
3680,Movie,Sniper: Ultimate Kill,USA,Action,False,5.6,0.0,TWN,https://flixpatrol.com/title/sniper-ultimate-kill,ASI,2017,10
3681,TV Show,The King: Eternal Monarch,South Korea,Fantasy,True,8.7,0.0,TWN,https://flixpatrol.com/title/the-king-eternal-monarch,ASI,2020,4
3684,Movie,Blockers,USA,Comedy,False,6.2,83.0,TWN,https://flixpatrol.com/title/blockers,ASI,2018,3
3685,TV Show,Hospital Playlist,South Korea,Drama,True,8.4,0.0,TWN,https://flixpatrol.com/title/hospital-playlist,ASI,2020,3
3686,Movie,X-Men: Apocalypse,USA,Superhero,False,7.2,48.0,TWN,https://flixpatrol.com/title/x-men-apocalypse,ASI,2016,5
3688,Movie,Rampage,USA,Adventure,False,6.6,51.0,TWN,https://flixpatrol.com/title/rampage,ASI,2018,4
3689,TV Show,The Victims' Game,Taiwan,Crime,True,7.6,0.0,TWN,https://flixpatrol.com/title/the-victims-game,ASI,2020,4
3690,Movie,Extraction,USA,Action,True,7.0,68.0,TWN,https://flixpatrol.com/title/extraction-2020,ASI,2020,4
3695,TV Show,"Hi Bye, Mama!",South Korea,Drama,True,8.2,0.0,TWN,https://flixpatrol.com/title/hi-bye-mama,ASI,2020,4
3696,Movie,Earth and Blood,France,Action,True,5.0,0.0,TWN,https://flixpatrol.com/title/earth-and-blood,ASI,2020,4
3698,Movie,Tigertail,USA,Drama,False,6.2,83.0,TWN,https://flixpatrol.com/title/tigertail,ASI,2020,4
3700,Movie,Howls Moving Castle,Japan,Animated,False,8.2,0.0,TWN,https://flixpatrol.com/title/howls-moving-castle,ASI,2004,11
3704,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,CHL,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
3705,TV Show,Grey's Anatomy,USA,Drama,False,7.6,0.0,CHL,https://flixpatrol.com/title/greys-anatomy,AME,2005,3
3707,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CHL,https://flixpatrol.com/title/cobra-kai,AME,2018,5
3708,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,CHL,https://flixpatrol.com/title/the-sleepover,AME,2020,8
3709,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CHL,https://flixpatrol.com/title/lucifer,AME,2016,1
3710,Movie,Project Power,USA,Action,True,6.1,63.0,CHL,https://flixpatrol.com/title/project-power,AME,2020,8
3711,TV Show,The Great Heist,Colombia,Unknown,False,0.0,0.0,CHL,https://flixpatrol.com/title/the-great-heist,AME,2020,8
3712,Movie,Wonder,USA,Drama,False,8.0,93.0,CHL,https://flixpatrol.com/title/wonder,AME,2017,11
3713,TV Show,The Seven Deadly Sins,Japan,Animation,True,8.2,0.0,CHL,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
3715,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,CHL,https://flixpatrol.com/title/locked-up,AME,2015,4
3716,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,CHL,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
3717,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,CHL,https://flixpatrol.com/title/dark-desire,AME,2020,7
3718,Movie,MILF,France,Comedy,False,0.0,14.0,CHL,https://flixpatrol.com/title/milf-2018,AME,2018,5
3720,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,CHL,https://flixpatrol.com/title/the-old-guard,AME,2020,7
3722,Movie,American Assassin,USA,Action,False,7.0,35.0,CHL,https://flixpatrol.com/title/american-assassin,AME,2017,9
3723,TV Show,Dark,Germany,Mystery,True,8.7,94.0,CHL,https://flixpatrol.com/title/dark-2017,AME,2017,12
3724,Movie,Baby Driver,USA,Action,False,7.8,92.0,CHL,https://flixpatrol.com/title/baby-driver,AME,2017,6
3726,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,CHL,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
3728,Movie,365 Days,Poland,Romance,False,3.5,0.0,CHL,https://flixpatrol.com/title/365-days,AME,2020,6
3731,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,CHL,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
3732,Movie,Grown Ups,USA,Comedy,False,6.0,10.0,CHL,https://flixpatrol.com/title/grown-ups,AME,2010,6
3733,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,CHL,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
3734,Movie,Mujeres arriba,Chile,Comedy,False,0.0,0.0,CHL,https://flixpatrol.com/title/mujeres-arriba,AME,2020,2
3735,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,CHL,https://flixpatrol.com/title/control-z,AME,2020,5
3736,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,CHL,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
3737,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,CHL,https://flixpatrol.com/title/the-last-dance,AME,2020,4
3739,TV Show,Valeria,Spain,Drama,True,5.8,0.0,CHL,https://flixpatrol.com/title/valeria,AME,2020,5
3740,Movie,Space Jam,USA,Comedy,False,6.3,38.0,CHL,https://flixpatrol.com/title/space-jam,AME,1996,11
3741,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,False,8.6,0.0,CHL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,AME,2012,5
3742,Movie,Extraction,USA,Action,True,7.0,68.0,CHL,https://flixpatrol.com/title/extraction-2020,AME,2020,4
3743,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,CHL,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
3745,TV Show,The House of Flowers,Mexico,Drama,True,8.0,0.0,CHL,https://flixpatrol.com/title/the-house-of-flowers,AME,2018,8
3746,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,POR,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
3747,TV Show,Away,USA,Science Fiction,True,7.1,73.0,POR,https://flixpatrol.com/title/away-2020,EUR,2020,9
3748,Movie,Em Prova: Amiga do Inimigo,Brazil,Unknown,False,0.0,0.0,POR,https://flixpatrol.com/title/em-prova-amiga-do-inimigo,EUR,1900,1
3749,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,POR,https://flixpatrol.com/title/lucifer,EUR,2016,1
3750,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,POR,https://flixpatrol.com/title/the-sleepover,EUR,2020,8
3752,Movie,Project Power,USA,Action,True,6.1,63.0,POR,https://flixpatrol.com/title/project-power,EUR,2020,8
3753,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,POR,https://flixpatrol.com/title/dark-desire,EUR,2020,7
3754,Movie,Aquaman,USA,Superhero,False,7.7,65.0,POR,https://flixpatrol.com/title/aquaman,EUR,2018,12
3755,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,POR,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
3758,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,POR,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
3760,Movie,MILF,France,Comedy,False,0.0,14.0,POR,https://flixpatrol.com/title/milf-2018,EUR,2018,5
3761,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,POR,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
3762,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,POR,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
3763,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,POR,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
3764,Movie,Desperados,USA,Comedy,True,5.1,15.0,POR,https://flixpatrol.com/title/desperados-2020,EUR,2020,7
3766,Movie,365 Days,Poland,Romance,False,3.5,0.0,POR,https://flixpatrol.com/title/365-days,EUR,2020,6
3768,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,POR,https://flixpatrol.com/title/feel-the-beat-2020,EUR,2020,6
3769,TV Show,The Sinner,USA,Crime,True,8.0,90.0,POR,https://flixpatrol.com/title/the-sinner,EUR,2017,8
3771,TV Show,White Lines,United Kingdom,Crime,True,6.1,64.0,POR,https://flixpatrol.com/title/white-lines,EUR,2020,5
3773,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,POR,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
3774,Movie,Faster,USA,Thriller,False,6.5,41.0,POR,https://flixpatrol.com/title/faster-2010,EUR,2010,11
3776,Movie,Pitch Perfect 3,USA,Comedy,False,6.6,32.0,POR,https://flixpatrol.com/title/pitch-perfect-3,EUR,2017,12
3778,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,POR,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
3781,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,POR,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
3782,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,POR,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
3784,Movie,Extraction,USA,Action,True,7.0,68.0,POR,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
3785,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,POR,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
3786,Movie,Sergio,USA,Drama,True,5.9,46.0,POR,https://flixpatrol.com/title/sergio,EUR,2020,4
3787,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,POR,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
3788,Movie,Miracle in Cell No. 7,Turkey,Drama,False,8.3,0.0,POR,https://flixpatrol.com/title/miracle-in-cell-no-7,EUR,2019,10
3789,TV Show,Money Heist,Spain,Action,True,8.4,93.0,POR,https://flixpatrol.com/title/money-heist,EUR,2017,5
